working_id,equipment,name_en_normalized,name_ko_candidate,naming_status,body_part_ko,recording_type,semantic_flags
gvs_99756d0a72ad6a8c,Kettlebell,Kettlebell Seated Lateral Raise,케틀벨 시티드 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_d99d96b67e3ac868,Kettlebell,Kettlebell Seated Neutral Grip Shoulders Press,케틀벨 시티드 뉴트럴 그립 숄더 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_5187968f91b4e91f,Kettlebell,Kettlebell Seated Press,케틀벨 시티드 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_26711306968b6b3c,Kettlebell,Kettlebell Seated Shoulder Press,케틀벨 시티드 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_257f73f64a9d9514,Kettlebell,Kettlebell Seated Single Arm Military Press,케틀벨 시티드 원암 밀리터리 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_9a0a0b28e7984d22,Kettlebell,Kettlebell Seated Two Arm Military Press,,UNRESOLVED,어깨,weight_reps,
gvs_6782c46d6e3e4aa9,Kettlebell,Kettlebell Seesaw Press,,UNRESOLVED,어깨,weight_reps,
gvs_835373f9cc8e51c9,Kettlebell,Kettlebell Shrug,케틀벨 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_9f843ec56021d29d,Kettlebell,Kettlebell Side Bend,,UNRESOLVED,코어,weight_reps,
gvs_93ed9d6bd706daa3,Kettlebell,Kettlebell Side Lunge,케틀벨 사이드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_73bc4573deb2ad7b,Kettlebell,Kettlebell Side Squat Step,케틀벨 사이드 스쿼트 스텝,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_34695bba0759b520,Kettlebell,Kettlebell Side Swing,케틀벨 사이드 스윙,NEW_HIGH_CONFIDENCE_DRAFT,코어,weight_reps,
gvs_aa56aad72446a17f,Kettlebell,Kettlebell Single Arm Clean,케틀벨 원암 클린,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_29c3aa7cdb7c5c72,Kettlebell,Kettlebell Single Arm Clean And Jerk,케틀벨 원암 클린 앤 저크,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_608325c6ad731dc4,Kettlebell,Kettlebell Single Arm Clean And Press,케틀벨 원암 클린 앤 프레스,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_8e89b5ec272d547e,Kettlebell,Kettlebell Single Arm Clean And Push Press,,UNRESOLVED,,weight_reps,
gvs_3b06cb8978c8bfcd,Kettlebell,Kettlebell Single Arm Floor Press,케틀벨 원암 플로어 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_16770ca5c644ad99,Kettlebell,Kettlebell Single Arm Jerk,케틀벨 원암 저크,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_a9de72a4b39b06ee,Kettlebell,Kettlebell Single Arm Military Press To The Side,,UNRESOLVED,어깨,weight_reps,
gvs_7bceb7a0443aa182,Kettlebell,Kettlebell Single Arm Overhead Lunge,케틀벨 원암 오버헤드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_75959376308ae48c,Kettlebell,Kettlebell Single Arm Overhead Squat Thighs,,UNRESOLVED,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_78a409ba62812550,Kettlebell,Kettlebell Single Arm Row,케틀벨 원암 로우,EXISTING_DRAFT,등,weight_reps,
gvs_04efa61b5ddf752b,Kettlebell,Kettlebell Single Arm Snatch,케틀벨 원암 스내치,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_1e98f96af6f804c4,Kettlebell,Kettlebell Single Arm Swing,케틀벨 원암 스윙,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_646088ed2dbb0361,Kettlebell,Kettlebell Single Leg Deadlift,케틀벨 싱글 레그 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_f7bf4112bab91634,Kettlebell,Kettlebell Single Leg Glute Bridge Pullover Back H,,UNRESOLVED,하체,weight_reps,
gvs_a4958d379f5e67c7,Kettlebell,Kettlebell Single Leg Split Squat,케틀벨 싱글 레그 스플릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_80c83b762d330e44,Kettlebell,Kettlebell Single Leg Split Squat With Low Box,,UNRESOLVED,하체,weight_reps,
gvs_e797857c30d510f6,Kettlebell,Kettlebell Single Leg Split Squat With The Ring,,UNRESOLVED,하체,weight_reps,
gvs_d916e5a099187aa2,Kettlebell,Kettlebell Sit Up Press,,UNRESOLVED,코어,weight_reps,
gvs_d0d42b7782c43c27,Kettlebell,Kettlebell Snatch And Swing,,UNRESOLVED,하체,weight_reps,
gvs_361d2af8f5cc01ee,Kettlebell,Kettlebell Split Squat,케틀벨 스플릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_4d0eb7e8275b8762,Kettlebell,Kettlebell Staggered Stance Deadlift,케틀벨 스태거드 스탠스 데드리프트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_8133ff1b989fe853,Kettlebell,Kettlebell Standing Bottoms Up Single Arm Shoulder Pr,,UNRESOLVED,어깨,weight_reps,
gvs_b7d36697749e275f,Kettlebell,Kettlebell Standing Calf Raise,케틀벨 스탠딩 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_c04652a679036fd8,Kettlebell,Kettlebell Standing Crush Curl,,UNRESOLVED,팔,weight_reps,
gvs_1979392d5ce99bdd,Kettlebell,Kettlebell Standing Prone Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_c436d798791e97f6,Kettlebell,Kettlebell Standing Reverse Curl,케틀벨 스탠딩 리버스 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_1823390bbfcfb5a3,Kettlebell,Kettlebell Standing Single Arm Curl Over Incline Benc,,UNRESOLVED,팔,weight_reps,
gvs_1ab1bb2acc3ef798,Kettlebell,Kettlebell Standing Single Arm Extension,케틀벨 스탠딩 원암 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_c330a0aede529f24,Kettlebell,Kettlebell Standing Slingshots,,UNRESOLVED,어깨,weight_reps,
gvs_99abfff1d959bfb5,Kettlebell,Kettlebell Step Up,케틀벨 스텝업,EXISTING_DRAFT,하체,weight_reps,
gvs_cc2313c89f5c4a5a,Kettlebell,Kettlebell Straight Leg Deadlift,케틀벨 스트레이트 레그 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_08a9dbab4bf2c31b,Kettlebell,Kettlebell Strict Press,,UNRESOLVED,어깨,weight_reps,
gvs_b983d84c10b2ac22,Kettlebell,Kettlebell Suitcase Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_f887924acdf00f74,Kettlebell,Kettlebell Sumo Deadlift,케틀벨 스모 데드리프트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_35a58392113d2d68,Kettlebell,Kettlebell Sumo Deadlift With High Pull,,UNRESOLVED,하체,weight_reps,
gvs_6a6691b251007ce0,Kettlebell,Kettlebell Sumo High Pull,케틀벨 스모 하이 풀,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_6417b81682b27fa2,Kettlebell,Kettlebell Sumo Squat,케틀벨 스모 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_a2a172fabf37bf94,Kettlebell,Kettlebell Sumo Squat Off Stepbox,,UNRESOLVED,하체,weight_reps,
gvs_8335dd6ea4a7f204,Kettlebell,Kettlebell Swing,케틀벨 스윙,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_d1cc50e8cde89462,Kettlebell,Kettlebell Swing Clean Grip Front Squat,,UNRESOLVED,하체,weight_reps,
gvs_a127fe9cebed1cbe,Kettlebell,Kettlebell Swing Clean Grip Front Squat Overhead P,,UNRESOLVED,하체,weight_reps,
gvs_4b36e4681334d046,Kettlebell,Kettlebell Swing To Goblet Squat,,UNRESOLVED,하체,weight_reps,
gvs_1058e6f9eccef0dd,Kettlebell,Kettlebell Thruster,,UNRESOLVED,어깨,weight_reps,
gvs_d8ee368d09c548c9,Kettlebell,Kettlebell Turkish Get Up (Squat Style),,UNRESOLVED,하체,weight_reps,
gvs_2769af26a383741c,Kettlebell,Kettlebell Two Arm Clean,,UNRESOLVED,어깨,weight_reps,
gvs_7c67305a8cdb76d8,Kettlebell,Kettlebell Two Arm Military Press,,UNRESOLVED,어깨,weight_reps,
gvs_7722aa0aebfff280,Kettlebell,Kettlebell Two Arm Row,,UNRESOLVED,등,weight_reps,
gvs_c48c432d76134405,Kettlebell,Kettlebell Upright Row,케틀벨 업라이트 로우,EXISTING_DRAFT,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_ebfb41aea60d2010,Kettlebell,Kettlebell Weighted Russian Twist,케틀벨 웨이티드 러시안 트위스트,NEW_HIGH_CONFIDENCE_DRAFT,코어,weight_reps,
gvs_a0c5ae366c9be3d8,Kettlebell,Kettlebell Wide Upright Row,,UNRESOLVED,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_08b1830f664088c7,Kettlebell,Kettlebell Windmill,,UNRESOLVED,코어,weight_reps,
gvs_264369aa77fb5eb4,Kettlebell,Kettlebell Wood Chop,케틀벨 우드찹,EXISTING_DRAFT,코어,weight_reps,
gvs_8fbb084dc81f16a1,Kettlebell,Kettlebell Wrist Curl,케틀벨 리스트 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_253ac6d9a695e3d9,Landmine,Landmine,랜드마인,EXISTING_DRAFT,코어,weight_reps,
gvs_7e59c68b9779f4c3,Landmine,Landmine Deadlift,랜드마인 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_26fdc61aa851e3e0,Landmine,Landmine Floor Single Arm Chest Fly,랜드마인 플로어 원암 체스트 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_da88c3601c0042c2,Landmine,Landmine Front Squat,랜드마인 프론트 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_fe83a189e7a93041,Landmine,Landmine Kneeling Single Arm Shoulder Press,랜드마인 닐링 원암 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_954a0c38d266afee,Landmine,Landmine Kneeling Squeeze Press,,UNRESOLVED,가슴,weight_reps,
gvs_d12f92d6479eeaf8,Landmine,Landmine Kneeling Thruster Press,,UNRESOLVED,어깨,weight_reps,
gvs_3d84ce7f2ef4ec6f,Landmine,Landmine Lateral Raise,랜드마인 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_c036e476c0739484,Landmine,Landmine Neutral Grip Chest Press With Viking Pres,,UNRESOLVED,가슴,weight_reps,
gvs_bf20ca21e75d5e75,Landmine,Landmine Overhead Reverse Lunge,랜드마인 오버헤드 리버스 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_4bc3e67479e9c7a2,Landmine,Landmine Press,랜드마인 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_fa836e1c990e60a2,Landmine,Landmine Push Up,랜드마인 푸시업,EXISTING_DRAFT,가슴,weight_reps,
gvs_beb9f4592c3087dd,Landmine,Landmine Reverse Lunge,랜드마인 리버스 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_c0032406d324acae,Landmine,Landmine Romanian Deadlift,랜드마인 루마니안 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_f6bf122fee81a937,Landmine,Landmine Seated Shoulder Press,랜드마인 시티드 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_356a53401d5838be,Landmine,Landmine Shoulder To Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_8ab1fce387a578c3,Landmine,Landmine Shoulders Press With Viking Press Attachm,,UNRESOLVED,,weight_reps,
gvs_e01babed1e4864d9,Landmine,Landmine Single Arm Bent Over Row,랜드마인 원암 벤트오버 로우,EXISTING_DRAFT,등,weight_reps,
gvs_fe29a44d10fb6989,Landmine,Landmine Single Arm Low Fly,랜드마인 원암 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_7dcfbc1636095f4c,Landmine,Landmine Single Arm Press,랜드마인 원암 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_a24b01077fe9e02f,Landmine,Landmine Single Arm Side Low Fly,랜드마인 원암 사이드 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_3e430e77eed84f8f,Landmine,Landmine Single Leg Hip Thrust,랜드마인 싱글 레그 힙 쓰러스트,EXISTING_DRAFT,하체,weight_reps,
gvs_3af65e897775c2e5,Landmine,Landmine Single Leg Landmine RDL,,UNRESOLVED,하체,weight_reps,
gvs_422fc443af442843,Landmine,Landmine Single Leg Romanian Deadlift,랜드마인 싱글 레그 루마니안 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_9ac656c58e5f04f5,Landmine,Landmine Single Leg Stiff Leg Deadlift,랜드마인 싱글 레그 스티프 레그 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_2c836c6e49668fc0,Landmine,Landmine Sissy Squat,,UNRESOLVED,하체,weight_reps,
gvs_8250d0d8625d43ea,Landmine,Landmine Squat,랜드마인 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_883fcf16e8c4401c,Landmine,Landmine Squat And Press,,UNRESOLVED,하체,weight_reps,
gvs_1f534fa2bbc53110,Landmine,Landmine Squat With Linebacker Attachment T,,UNRESOLVED,하체,weight_reps,
gvs_c9397623bc7988a3,Landmine,Landmine Standing Side Bend,,UNRESOLVED,코어,weight_reps,
gvs_1d2eb25ad62575a0,Landmine,Landmine Sumo Squat,랜드마인 스모 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_23f05336654622a8,Machine,Long Lever Standing Hip Extension,,UNRESOLVED,하체,weight_reps,
gvs_c108a0c2f353ba28,Machine,Machine Ab Coaster Crunch,,UNRESOLVED,코어,weight_reps,
gvs_aa294fcb3fdddefb,Machine,Machine Ab Coaster Oblique Crunch,,UNRESOLVED,코어,weight_reps,
gvs_6cea52cb0f1ed94b,Machine,Machine Ab Swing,,UNRESOLVED,코어,weight_reps,
gvs_7f2fad092efe7471,Machine,Machine Abdominal Leg Raise,,UNRESOLVED,코어,weight_reps,
gvs_cc90d084a59059ba,Machine,Machine Abduction Squat,,UNRESOLVED,하체,weight_reps,
gvs_0aad0f4ad0b6a084,Machine,Machine Alternate Biceps Curl,머신 얼터네이트 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_c8ab2028e5b845e6,Machine,Machine Alternate Leg Extension (Plate Loaded),머신 얼터네이트 레그 익스텐션 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_722733862f288a64,Machine,Machine Alternate Leg Press (Plate Loaded),머신 얼터네이트 레그 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_d7baa53ec2bf83bc,Machine,Machine Alternating Pullover (Plate Loaded),머신 얼터네이팅 풀오버 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_1960cad5ef466a25,Machine,Machine Angled Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_27764e5a2f1f30d4,Machine,Machine Angled Single Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_20733c1f472ab5ff,Machine,Machine Assisted Chin Up,머신 어시스트 친업,EXISTING_DRAFT,등,assisted_weight_reps,
gvs_c4dec9b55870fbf5,Machine,Machine Assisted Neutral Grip Chin Up,머신 어시스트 뉴트럴 그립 친업,EXISTING_DRAFT,등,assisted_weight_reps,
gvs_710c89b05f7f0e9e,Machine,Machine Assisted Standing Chin Up,머신 어시스트 스탠딩 친업,EXISTING_DRAFT,등,assisted_weight_reps,
gvs_5424bffcfa2727de,Machine,Machine Assisted Triceps Pushdown,머신 어시스트 트라이셉 푸시다운,EXISTING_DRAFT,팔,weight_reps,
gvs_0920bcbedffaad2a,Machine,Machine Back Extension,머신 백 익스텐션,NEW_REVIEW_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_9b5f889b2b4fcc8b,Machine,Machine Banded Abdominal Leg Raise,,UNRESOLVED,코어,weight_reps,
gvs_ecd33c27e05ad29f,Machine,Machine Belt Romanian Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_6ff2e69dacc31fa9,Machine,Machine Belt Squat,,UNRESOLVED,하체,weight_reps,
gvs_c57051a2784296e0,Machine,Machine Belt Sumo Squat,,UNRESOLVED,하체,weight_reps,
gvs_51d9fcd46a74100a,Machine,Machine Bent Over Low Row,머신 벤트오버 로우 로우,EXISTING_DRAFT,등,weight_reps,
gvs_a16ab6e47e205cae,Machine,Machine Bent Over Neutral Grip Row (With Chest Support),,UNRESOLVED,등,weight_reps,
gvs_4e650013e96ac4bb,Machine,Machine Bent Over Row (Plate Loaded),머신 벤트오버 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_cd3863dc80d7b5c2,Machine,Machine Bent Over Row With V Bar (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_8c9508f391103983,Machine,Machine Bicep Curl,,UNRESOLVED,팔,weight_reps,
gvs_6c0b5c8ffe07889f,Machine,Machine Biceps Curl,머신 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_c1545092379bb128,Machine,Machine Bulgarian Split Squat (Plate Loaded),,UNRESOLVED,하체,weight_reps,
gvs_50b30a452f42a8e9,Machine,Machine Chest Press,머신 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_30ea473f0dccfc67,Machine,Machine Chest Press (Plate Loaded),머신 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_eaf08d8051fab1ee,Machine,Machine Chest Press Chest+,머신 체스트 프레스 체스트+,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_57276a3dbdb08555,Machine,Machine Cross Lat Pulldown,머신 크로스 랫 풀다운,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_0628b60558880fc9,Machine,Machine Crossovers,,UNRESOLVED,,weight_reps,
gvs_1e3ce20eb8defb88,Machine,Machine Deadlift (Plate Loaded),머신 데드리프트 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_11e85538d5fbd6d0,Machine,Machine Decline Chest Press,머신 디클라인 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_c0c6b83df86c812d,Machine,Machine Decline Single Arm Chest Press,머신 디클라인 원암 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_ba1a1d1fced6b677,Machine,Machine Elevated Squat,머신 엘리베이티드 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_8cdbe9e5c0ca8405,Machine,Machine Front Pulldown,머신 프론트 풀다운,EXISTING_DRAFT,등,weight_reps,
gvs_a903ebe403eea592,Machine,Machine Glute Abductors Press,,UNRESOLVED,하체,weight_reps,
gvs_aa22426fcff18447,Machine,Machine Glute Press,머신 글루트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_4f3caa8b2fa62133,Machine,Machine Good Morning On The Hack Squat Machine,,UNRESOLVED,하체,weight_reps,
gvs_9ff2c5d46cde314a,Machine,Machine Hammer Grip Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_624db0441198e64e,Machine,Machine High Row (Plate Loaded),머신 하이 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_726a88bec6cf7014,Machine,Machine Hip Extension,머신 힙 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_e11c55b6f5924f24,Machine,Machine Hip Thrust,머신 힙 쓰러스트,EXISTING_DRAFT,하체,weight_reps,
gvs_7370eb0b229e31bb,Machine,Machine Hip Thrust (Plate Loaded),머신 힙 쓰러스트 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_568021fea573f2d8,Machine,Machine Horizontal Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_d0a93161607ae5a5,Machine,Machine Horizontal Single Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_7e8068dd01807071,Machine,Machine Incline Chest Press,머신 인클라인 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_8d01cae562eaff49,Machine,Machine Incline Chest Press (Plate Loaded),머신 인클라인 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_65e710ca76266b80,Machine,Machine Incline Fly,머신 인클라인 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_15ddb4f38cb5570b,Machine,Machine Incline Hammer Chest Press,머신 인클라인 해머 체스트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_f2ecf8f99d097615,Machine,Machine Incline Single Arm Chest Press,머신 인클라인 원암 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_17f2ecfa8ec289c8,Machine,Machine Kneeling Leg Curl (Plate Loaded),머신 닐링 레그 컬 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_ec0cd2832ac660e3,Machine,Machine Kneeling Twist,머신 닐링 트위스트,NEW_HIGH_CONFIDENCE_DRAFT,코어,weight_reps,
gvs_331af554802a8c6a,Machine,Machine Lateral Pulldown (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_2f6e40bca562466c,Machine,Machine Lateral Raise,머신 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_25061dc056eb2d32,Machine,Machine Lateral Raise (Plate Loaded),머신 레터럴 레이즈 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_ceeba05183e35d15,Machine,Machine Lateral Raise With Chest Support,,UNRESOLVED,어깨,weight_reps,
gvs_da5087c6075365b4,Machine,Machine Lateral Wide Pulldown,,UNRESOLVED,등,weight_reps,
gvs_b48b2ed185944011,Machine,Machine Leg Extension,머신 레그 익스텐션,EXISTING_DRAFT,하체,weight_reps,
gvs_c772837375c7091b,Machine,Machine Leg Extension (Inward Toes),,UNRESOLVED,하체,weight_reps,
gvs_6bdca7734fda81d3,Machine,Machine Leg Extension (Plate Loaded),머신 레그 익스텐션 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_cf06387e10e88b7c,Machine,Machine Leg Press (Plate Loaded),머신 레그 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_b843907fada04df7,Machine,Machine Linear Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_de5d17ff63e0fbb7,Machine,Machine Low Row (Plate Loaded),머신 로우 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_1c419ce8dee4c65e,Machine,Machine Lying Chest Press (Plate Loaded),머신 라잉 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_ad8fb484a7ea4bfc,Machine,Machine Lying Crunch,머신 라잉 크런치,EXISTING_DRAFT,코어,weight_reps,
gvs_ccf24bccc2cf7c5a,Machine,Machine Lying Decline Chest Press (Plate Loaded),머신 라잉 디클라인 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_9006b86bb04506a3,Machine,Machine Lying Leg Curl,머신 라잉 레그 컬,EXISTING_DRAFT,하체,weight_reps,
gvs_93cc706ef570d2d4,Machine,Machine Lying Leg Raise Bent Knee,,UNRESOLVED,하체,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9044b86e0800df08,Machine,Machine Lying Single Arm Full Chest Press (Plate Loa,,UNRESOLVED,가슴,weight_reps,
gvs_b13b4fc25cc49574,Machine,Machine Lying Single Leg Curl,머신 라잉 싱글 레그 컬,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_439718315a58e799,Machine,Machine Lying T Bar Row,,UNRESOLVED,등,weight_reps,
gvs_d7701c37116eac77,Machine,Machine Military Press (Plate Loaded),머신 밀리터리 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_5562f3cfd539b177,Machine,Machine Neutral Grip Seated Row (Plate Loaded),머신 뉴트럴 그립 시티드 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_397e6764dd8a7cc6,Machine,Machine Outdoor Air Walking,,UNRESOLVED,하체,weight_reps,
gvs_a064ff37f50e69bf,Machine,Machine Outdoor Seated Chest Press,,UNRESOLVED,가슴,weight_reps,
gvs_cffbfc213e337c19,Machine,Machine Outdoor Seated Lat Pulldown,,UNRESOLVED,등,weight_reps,
gvs_53277e48af79a56a,Machine,Machine Outdoor Seated Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_3e27e086d43968a4,Machine,Machine Outdoor Side Surf,,UNRESOLVED,코어,weight_reps,
gvs_4257111c6203a35e,Machine,Machine Overhead Triceps Extension,머신 오버헤드 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_3d5b457968ab2e5d,Machine,Machine Parallel Chest Press,머신 패러럴 체스트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_70208f7ba351747b,Machine,Machine Pec Deck Fly,,UNRESOLVED,가슴,weight_reps,
gvs_0fb9a8bfdcfedd9f,Machine,Machine Pendulum Squat (Plate Loaded),,UNRESOLVED,하체,weight_reps,
gvs_287c5ae1012179c1,Machine,Machine Preacher Curl,머신 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_114928d1db5e7085,Machine,Machine Preacher Curl (Plate Loaded),머신 프리처 컬 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_bf99d87e0b5d24e4,Machine,Machine Preacher Curl (Turned Torso),,UNRESOLVED,팔,weight_reps,
gvs_257585783a63c016,Machine,Machine Pronated Grip Seated Row (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_cae58a8b6c08876b,Machine,Machine Pronated Grip Seated Scapular Retraction Shr,,UNRESOLVED,,weight_reps,
gvs_c8adc0a46c01a106,Machine,Machine Pullover (Plate Loaded),머신 풀오버 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_0346e4281800fea2,Machine,Machine Push Up,머신 푸시업,EXISTING_DRAFT,가슴,weight_reps,
gvs_6dc363121a552838,Machine,Machine Push Up With Towels,,UNRESOLVED,가슴,weight_reps,
gvs_b39bdd09268ab875,Machine,Machine Rear Foot Elevated Split Squat (Plate Loade,,UNRESOLVED,하체,weight_reps,
gvs_001b9f6639088ae8,Machine,Machine Reverse Grip High Row (Plate Loaded),머신 리버스 그립 하이 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_5e1128c963d566c5,Machine,Machine Reverse Grip Lateral Pulldown (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_28f99fcea92c9f5c,Machine,Machine Reverse Hyperextension (Plate Loaded),,UNRESOLVED,하체,weight_reps,
gvs_ce5b83900c68302e,Machine,Machine Reverse Seated Shoulder Press,머신 리버스 시티드 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
